P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_ReSL,P_OM,Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Price,CE.SL.Price,CE0.SL.Flag,CE0.SL.Time,CE0.PNL,CE1.Decay.Flag,CE1.Decay.Time,CE1.SL.Flag,CE1.SL.Time,CE1.PNL,CE2.Decay.Flag,CE2.Decay.Time,CE2.SL.Flag,CE2.SL.Time,CE2.PNL,CE3.Decay.Flag,CE3.Decay.Time,CE3.SL.Flag,CE3.SL.Time,CE3.PNL,CE4.Decay.Flag,CE4.Decay.Time,CE4.SL.Flag,CE4.SL.Time,CE4.PNL,CE5.Decay.Flag,CE5.Decay.Time,CE5.SL.Flag,CE5.SL.Time,CE5.PNL,CE6.Decay.Flag,CE6.Decay.Time,CE6.SL.Flag,CE6.SL.Time,CE6.PNL,CE7.Decay.Flag,CE7.Decay.Time,CE7.SL.Flag,CE7.SL.Time,CE7.PNL,PE.Strike,PE.Price,PE.SL.Price,PE0.SL.Flag,PE0.SL.Time,PE0.PNL,PE1.Decay.Flag,PE1.Decay.Time,PE1.SL.Flag,PE1.SL.Time,PE1.PNL,PE2.Decay.Flag,PE2.Decay.Time,PE2.SL.Flag,PE2.SL.Time,PE2.PNL,PE3.Decay.Flag,PE3.Decay.Time,PE3.SL.Flag,PE3.SL.Time,PE3.PNL,PE4.Decay.Flag,PE4.Decay.Time,PE4.SL.Flag,PE4.SL.Time,PE4.PNL,PE5.Decay.Flag,PE5.Decay.Time,PE5.SL.Flag,PE5.SL.Time,PE5.PNL,PE6.Decay.Flag,PE6.Decay.Time,PE6.SL.Flag,PE6.SL.Time,PE6.PNL,PE7.Decay.Flag,PE7.Decay.Time,PE7.SL.Flag,PE7.SL.Time,PE7.PNL
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,06-08-2024,Tuesday,4,9:20:00,79714.84,79400CE,814.45,977.34,FALSE,,437.72,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80100PE,822.5,987,TRUE,06-08-2024 10:24,-174.78,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,07-08-2024,Wednesday,3,9:20:00,79479.8,79100CE,786.2,943.44,FALSE,,43.32,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80100PE,804,964.8,TRUE,07-08-2024 09:48,-170.85,TRUE,07-08-2024 10:30,TRUE,07-08-2024 11:10,-170.85,TRUE,07-08-2024 14:24,FALSE,,55.85,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,08-08-2024,Thursday,2,9:20:00,79201.67,78700CE,772.55,927.06,TRUE,08-08-2024 12:14,-164.17,TRUE,08-08-2024 12:55,FALSE,,269.49,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,79800PE,770.1,924.12,TRUE,08-08-2024 10:06,-163.65,TRUE,08-08-2024 10:27,TRUE,08-08-2024 10:33,-163.65,TRUE,08-08-2024 10:52,TRUE,08-08-2024 10:58,-163.65,TRUE,08-08-2024 11:09,TRUE,08-08-2024 13:08,-163.65,TRUE,08-08-2024 14:16,TRUE,08-08-2024 15:19,-163.65,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,09-08-2024,Friday,1,9:20:00,79714.07,79000CE,780,936,FALSE,,57.45,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80500PE,816.55,979.8599999999999,FALSE,,21.44,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,12-08-2024,Monday,4,9:20:00,79458.72,79300CE,765.7,918.84,TRUE,12-08-2024 10:56,-162.71,TRUE,12-08-2024 14:53,FALSE,,30.88,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,79900PE,770,924,FALSE,,154.38,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,13-08-2024,Tuesday,3,9:20:00,79539.69,79100CE,792.2,950.64,FALSE,,344.8,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80100PE,763.85,916.62,TRUE,13-08-2024 12:47,-162.32,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,14-08-2024,Wednesday,2,9:20:00,78980.09,78400CE,802.45,962.94,FALSE,,-45.38,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,79700PE,813.05,975.6599999999999,FALSE,,134.84,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,16-08-2024,Friday,1,9:20:00,79814.48,79100CE,777.65,933.18,TRUE,16-08-2024 12:03,-165.25,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80600PE,775,930,TRUE,16-08-2024 09:43,-164.69,TRUE,16-08-2024 11:45,FALSE,,602.46,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,19-08-2024,Monday,5,9:20:00,80608.01,80000CE,882.25,1058.7,FALSE,,149.07,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,81300PE,904.4,1085.28,TRUE,19-08-2024 10:47,-192.18,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,20-08-2024,Tuesday,4,9:20:00,80591.38,79800CE,935.55,1122.6599999999999,TRUE,20-08-2024 09:59,-198.8,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,81400PE,950,1140,FALSE,,181.23,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,21-08-2024,Wednesday,3,9:20:00,80759.09,80100CE,800.6,960.72,FALSE,,-116.31,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,81500PE,820,984,FALSE,,129.3,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,22-08-2024,Thursday,2,9:20:00,81017.5,80200CE,929.3,1115.1599999999999,FALSE,,-10.52,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,81900PE,900,1080,FALSE,,61.8,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,23-08-2024,Friday,1,9:20:00,80971.51,80100CE,857.8,1029.36,TRUE,23-08-2024 09:55,-182.28,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,81800PE,889.6,1067.52,FALSE,,165.08,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,26-08-2024,Monday,5,9:20:00,81307.65,80700CE,843.2,1011.84,TRUE,26-08-2024 09:35,-179.18,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82000PE,849,1018.8,FALSE,,339.09,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,27-08-2024,Tuesday,4,9:20:00,81754,81100CE,817.45,980.94,FALSE,,41.38,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82500PE,854.4,1025.28,FALSE,,2.72,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,28-08-2024,Wednesday,3,9:20:00,81799.49,81000CE,867.45,1040.94,TRUE,28-08-2024 11:33,-184.33,TRUE,28-08-2024 14:53,FALSE,,-27.79,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82600PE,885.55,1062.6599999999999,FALSE,,36.63,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,29-08-2024,Thursday,2,9:20:00,81741.44,80900CE,908.15,1089.78,TRUE,29-08-2024 09:51,-192.98,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82600PE,882.75,1059.3,FALSE,,383.27,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,30-08-2024,Friday,1,9:20:00,82376.3,81600CE,829.4,995.28,FALSE,,50.73,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,83200PE,816.85,980.22,TRUE,30-08-2024 10:02,-173.58,TRUE,30-08-2024 11:11,FALSE,,-29.76,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:29:00,15:25:00,sell,HL,20,20,1,02-09-2024,Monday,5,9:29:00,82585.53,81900CE,950,1140,FALSE,,138.83,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,83500PE,1000,1200,FALSE,,-77.5,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,03-09-2024,Tuesday,4,9:20:00,82511.09,81800CE,839.8,1007.7599999999999,FALSE,,-30.4,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,83200PE,817.55,981.06,FALSE,,49.73,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,04-09-2024,Wednesday,3,9:20:00,81970.26,81300CE,882.75,1059.3,TRUE,04-09-2024 13:20,-187.58,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82800PE,847.05,1016.4599999999999,FALSE,,201.01,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,05-09-2024,Thursday,2,9:20:00,82537.18,81700CE,872,1046.3999999999999,FALSE,,233.45,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,83300PE,847.6,1017.12,TRUE,05-09-2024 10:29,-180.11,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,06-09-2024,Friday,1,9:20:00,82005.19,81200CE,857.85,1029.42,TRUE,06-09-2024 09:28,-182.29,TRUE,06-09-2024 09:36,FALSE,,846.88,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82900PE,868.35,1042.02,TRUE,06-09-2024 09:37,-184.52,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,09-09-2024,Monday,5,9:20:00,80987.3,80500CE,848.3,1017.9599999999999,TRUE,09-09-2024 10:42,-180.26,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,81600PE,846.8,1016.1599999999999,FALSE,,396.16,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,10-09-2024,Tuesday,4,9:20:00,81678.1,81000CE,805,966,TRUE,10-09-2024 12:31,-171.06,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82400PE,836.2,1003.44,TRUE,10-09-2024 09:54,-177.69,TRUE,10-09-2024 11:14,FALSE,,204.25,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,11-09-2024,Wednesday,3,9:20:00,81888.82,81000CE,901.15,1081.3799999999999,TRUE,11-09-2024 12:01,-191.49,TRUE,11-09-2024 13:44,FALSE,,224.99,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82600PE,860.1,1032.12,TRUE,11-09-2024 14:12,-182.77,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,12-09-2024,Thursday,2,9:20:00,81787.6,81000CE,851.4,1021.68,TRUE,12-09-2024 14:01,-180.92,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82600PE,852.9,1023.4799999999999,TRUE,12-09-2024 11:25,-181.24,TRUE,12-09-2024 14:00,FALSE,,628.89,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,13-09-2024,Friday,1,9:20:00,82828.73,81900CE,901.5,1081.8,TRUE,13-09-2024 11:10,-191.57,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,83600PE,856.9,1028.28,FALSE,,140.04,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,16-09-2024,Monday,5,9:20:00,83025.61,82300CE,895,1074,FALSE,,-48.19,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,84000PE,1106.1,1327.32,FALSE,,38.97,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,17-09-2024,Tuesday,4,9:20:00,82891.32,82300CE,837.75,1005.3,FALSE,,-97.57,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,83600PE,828.25,993.9,FALSE,,100.2,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,18-09-2024,Wednesday,3,9:20:00,83028.69,82300CE,851.25,1021.5,TRUE,18-09-2024 10:41,-180.89,TRUE,18-09-2024 13:32,FALSE,,-9.44,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,83700PE,838.55,1006.2599999999999,TRUE,18-09-2024 13:35,-178.19,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,19-09-2024,Thursday,2,9:20:00,83651.74,82800CE,916.2,1099.44,FALSE,,224.9,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,84400PE,908.1,1089.72,TRUE,19-09-2024 11:22,-192.97,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,20-09-2024,Friday,1,9:20:00,83313.62,82500CE,814.7,977.64,TRUE,20-09-2024 09:22,-173.12,TRUE,20-09-2024 09:31,TRUE,20-09-2024 09:51,-173.12,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,84000PE,787.4,944.8799999999999,TRUE,20-09-2024 13:37,-167.32,TRUE,20-09-2024 13:38,FALSE,,777.06,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,23-09-2024,Monday,5,9:20:00,84776.31,84200CE,871.35,1045.62,FALSE,,-8.09,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,85200PE,836.3,1003.56,FALSE,,116.2,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,24-09-2024,Tuesday,4,9:20:00,84838.7,84200CE,883.7,1060.44,FALSE,,-18.8,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,85500PE,881.5,1057.8,FALSE,,92.28,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,25-09-2024,Wednesday,3,9:20:00,84905.41,84200CE,848.7,1018.44,TRUE,25-09-2024 15:12,-180.35,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,85500PE,804.15,964.9799999999999,FALSE,,202.35,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,26-09-2024,Thursday,2,9:20:00,85316.85,84500CE,915.4,1098.48,TRUE,26-09-2024 14:36,-194.52,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,86100PE,895.75,1074.8999999999999,FALSE,,393.55,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,27-09-2024,Friday,1,9:20:00,85838.01,85000CE,885.9,1063.08,FALSE,,303.73,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,86700PE,872.95,1047.54,TRUE,27-09-2024 12:55,-185.5,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,30-09-2024,Monday,4,9:20:00,85183.35,84300CE,1170.95,1405.14,FALSE,,566.31,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,86100PE,932.2,1118.64,TRUE,30-09-2024 09:46,-198.09,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,01-10-2024,Tuesday,3,9:20:00,84549.5,84000CE,850.25,1020.3,FALSE,,194.52,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,85300PE,836.4,1003.68,TRUE,01-10-2024 10:19,-177.74,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
