Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Flag,PE.SL.Time,PE.PNL
2024-07-08,Monday,5,09:20:00,79902.29,79900CE,454.1,525.8,374.8,489.3,False,,-40.88,79900PE,410.65,513.25,336.9,377.05,True,2024-07-08 09:41:00,-87.26
2024-07-09,Tuesday,4,09:20:00,80109.71,80100CE,396.3,567.45,380.0,509.8,True,2024-07-09 13:03:00,-84.21,80100PE,387.55,398.05,248.05,276.9,False,,105.81
2024-07-10,Wednesday,3,09:20:00,80200.42,80200CE,368.75,384.65,146.8,224.65,False,,139.49,80200PE,344.6,825.7,311.35,488.2,True,2024-07-10 10:10:00,-73.23
2024-07-11,Thursday,2,09:20:00,80050.32,80000CE,315.6,331.15,84.55,265.0,False,,46.66,80000PE,279.5,593.0,220.3,221.35,True,2024-07-11 09:32:00,-59.39
2024-07-12,Friday,1,09:20:00,79943.07,79900CE,215.65,1222.45,189.5,619.9,True,2024-07-12 09:22:00,-45.83,79900PE,181.65,301.65,0.05,0.05,True,2024-07-12 09:56:00,-38.6
2024-07-15,Monday,4,09:20:00,80621.46,80600CE,518.1,588.25,452.7,535.1,False,,-23.48,80600PE,468.15,479.85,363.75,392.3,False,,70.0
2024-07-16,Tuesday,3,09:20:00,80762.53,80800CE,414.75,458.0,315.3,343.8,False,,65.77,80800PE,438.5,454.25,333.55,379.4,False,,53.62
2024-07-18,Thursday,2,09:20:00,80540.31,80600CE,314.15,916.65,226.95,812.65,True,2024-07-18 09:45:00,-66.76,80600PE,341.4,386.25,67.0,72.95,False,,264.18
2024-07-19,Friday,1,09:20:00,81241.59,81200CE,229.5,332.15,0.05,0.05,True,2024-07-19 09:24:00,-48.77,81200PE,259.15,604.15,141.6,590.25,True,2024-07-19 12:34:00,-55.07
2024-07-22,Monday,5,09:20:00,80195.39,80200CE,854.8,1185.3,840.1,1036.35,True,2024-07-22 09:57:00,-181.65,80200PE,801.25,808.2,512.2,665.95,False,,125.28
2024-07-23,Tuesday,4,09:20:00,80605.25,80600CE,779.1,856.7,224.45,375.0,False,,394.36,80600PE,761.3,1488.25,422.3,561.15,True,2024-07-23 10:17:00,-161.78
2024-07-24,Wednesday,3,09:20:00,80429.84,80400CE,423.4,466.45,181.8,234.65,False,,183.46,80400PE,400.3,832.05,330.65,430.8,True,2024-07-24 09:39:00,-85.06
2024-07-25,Thursday,2,09:20:00,79541.94,79600CE,341.85,625.6,322.0,535.25,True,2024-07-25 09:38:00,-72.64,79600PE,353.5,378.85,85.7,101.6,False,,247.48
2024-07-26,Friday,1,09:20:00,80186.13,80200CE,211.85,1171.85,182.15,1122.25,True,2024-07-26 09:22:00,-45.02,80200PE,187.35,272.9,0.05,0.05,True,2024-07-26 09:30:00,-39.81
2024-07-29,Monday,5,09:20:00,81645.47,81600CE,494.6,671.5,326.4,389.4,True,2024-07-29 11:34:00,-105.1,81600PE,474.85,735.65,337.4,577.85,True,2024-07-29 12:19:00,-100.91
2024-07-30,Tuesday,4,09:20:00,81312.92,81300CE,470.7,662.75,442.55,494.25,True,2024-07-30 09:45:00,-100.02,81300PE,439.25,454.1,198.85,289.55,False,,144.21
2024-07-31,Wednesday,3,09:20:00,81599.63,81600CE,376.0,492.35,316.3,466.7,True,2024-07-31 10:10:00,-79.9,81600PE,383.7,441.6,292.6,307.2,False,,71.7
2024-08-01,Thursday,2,09:20:00,82038.73,82000CE,343.95,405.7,122.15,191.0,False,,148.65,82000PE,311.8,442.2,274.4,339.6,True,2024-08-01 11:49:00,-66.26
2024-08-02,Friday,1,09:20:00,81284.93,81300CE,231.8,270.4,0.05,0.05,False,,228.85,81300PE,280.0,597.85,144.6,315.35,True,2024-08-02 09:42:00,-59.5
2024-08-05,Monday,5,09:20:00,79562.31,79500CE,729.75,850.5,471.0,529.4,False,,191.23,79500PE,651.2,1766.15,538.35,1133.6,True,2024-08-05 10:42:00,-138.38
2024-08-06,Tuesday,4,09:20:00,79714.84,79700CE,642.5,722.1,204.6,273.5,False,,360.97,79700PE,614.55,1331.95,540.7,1158.7,True,2024-08-06 09:44:00,-130.59
2024-08-07,Wednesday,3,09:20:00,79479.8,79600CE,490.7,533.1,273.35,426.7,False,,57.87,79600PE,517.2,730.0,398.45,440.9,True,2024-08-07 09:43:00,-109.9
2024-08-08,Thursday,2,09:20:00,79201.67,79200CE,457.25,696.75,233.5,252.95,True,2024-08-08 09:32:00,-97.17,79200PE,417.45,654.9,232.5,555.55,True,2024-08-08 10:06:00,-88.71
2024-08-09,Friday,1,09:20:00,79714.07,79700CE,260.3,400.45,7.0,13.4,True,2024-08-09 09:40:00,-55.31,79700PE,232.85,255.0,0.05,0.1,False,,229.84
2024-08-12,Monday,4,09:20:00,79458.72,79600CE,591.25,896.55,424.5,539.15,True,2024-08-12 10:56:00,-125.64,79600PE,606.4,673.45,329.55,464.05,False,,134.77
2024-08-13,Tuesday,3,09:20:00,79539.69,79600CE,460.3,517.6,193.8,229.15,False,,225.4,79600PE,483.15,818.55,376.25,755.55,True,2024-08-13 12:47:00,-102.67
2024-08-14,Wednesday,2,09:20:00,78980.09,79000CE,413.35,458.65,316.2,399.5,False,,8.68,79000PE,383.45,414.7,203.0,262.85,False,,115.81
2024-08-16,Friday,1,09:20:00,79814.48,79900CE,175.9,569.25,44.3,539.1,True,2024-08-16 09:21:00,-37.38,79900PE,216.45,695.75,0.05,0.1,True,2024-08-16 09:37:00,-46.0
2024-08-19,Monday,5,09:20:00,80608.01,80600CE,506.45,506.45,346.0,382.15,False,,117.97,80600PE,485.1,652.0,453.5,524.7,True,2024-08-19 10:21:00,-103.08
2024-08-20,Tuesday,4,09:20:00,80591.38,80600CE,416.65,665.0,386.2,459.1,True,2024-08-20 09:58:00,-88.54,80600PE,422.0,431.6,231.05,295.2,False,,121.52
2024-08-21,Wednesday,3,09:20:00,80759.09,80800CE,338.9,424.6,270.9,379.15,True,2024-08-21 10:25:00,-72.02,80800PE,367.25,412.45,239.45,251.45,False,,111.21
2024-08-22,Thursday,2,09:20:00,81017.5,81000CE,296.4,358.15,228.0,299.25,True,2024-08-22 09:30:00,-62.98,81000PE,265.1,274.45,155.4,199.0,False,,62.79
2024-08-23,Friday,1,09:20:00,80971.51,80900CE,213.45,319.7,125.7,185.95,True,2024-08-23 09:22:00,-45.36,80900PE,180.7,183.0,0.05,0.05,False,,178.39
2024-08-26,Monday,5,09:20:00,81307.65,81300CE,453.95,847.05,451.7,731.4,True,2024-08-26 09:33:00,-96.46,81300PE,432.95,432.95,219.95,233.7,False,,193.84
2024-08-27,Tuesday,4,09:20:00,81754.0,81800CE,365.7,429.2,273.0,305.0,False,,56.13,81800PE,398.4,456.0,293.0,374.25,False,,19.17
2024-08-28,Wednesday,3,09:20:00,81799.49,81800CE,322.6,489.0,255.0,290.65,True,2024-08-28 11:20:00,-68.55,81800PE,342.0,390.55,208.3,290.05,False,,47.67
2024-08-29,Thursday,2,09:20:00,81741.44,81800CE,248.1,568.15,195.5,493.55,True,2024-08-29 09:37:00,-52.72,81800PE,281.4,294.0,99.9,109.95,False,,167.93
2024-08-30,Friday,1,09:20:00,82376.3,82400CE,222.2,300.0,0.1,0.15,True,2024-08-30 09:21:00,-47.22,82400PE,216.25,476.3,12.0,33.0,True,2024-08-30 09:32:00,-45.95
2024-09-02,Monday,5,09:20:00,82549.4,82600CE,463.0,499.0,335.9,360.3,False,,96.91,82600PE,442.45,541.75,385.0,449.2,True,2024-09-02 12:58:00,-94.02
2024-09-03,Tuesday,4,09:20:00,82511.09,82500CE,379.3,479.75,346.4,379.2,True,2024-09-03 13:16:00,-80.6,82500PE,384.6,382.0,280.1,328.4,False,,51.39
2024-09-04,Wednesday,3,09:20:00,81970.26,82000CE,371.15,536.0,355.0,497.0,True,2024-09-04 13:15:00,-78.87,82000PE,333.75,352.8,193.05,212.1,False,,117.48
2024-09-05,Thursday,2,09:20:00,82537.18,82500CE,272.65,279.0,108.1,113.95,False,,155.29,82500PE,252.65,436.35,254.05,341.05,True,2024-09-05 09:26:00,-53.69
2024-09-06,Friday,1,09:20:00,82005.19,82000CE,191.6,443.35,0.1,0.1,True,2024-09-06 09:22:00,-40.71,82000PE,151.7,924.55,117.45,817.9,True,2024-09-06 09:21:00,-32.24
2024-09-09,Monday,5,09:20:00,80987.3,81000CE,521.15,786.3,486.0,762.25,True,2024-09-09 09:48:00,-110.74,81000PE,508.0,521.75,199.45,214.4,False,,287.25
2024-09-10,Tuesday,4,09:20:00,81678.1,81700CE,351.2,644.05,246.35,457.4,True,2024-09-10 11:58:00,-74.63,81700PE,370.0,544.55,175.0,235.15,True,2024-09-10 09:46:00,-78.62
2024-09-11,Wednesday,3,09:20:00,81888.82,81800CE,321.5,484.9,180.0,209.8,True,2024-09-11 09:45:00,-68.32,81800PE,301.6,577.25,194.9,481.7,True,2024-09-11 09:26:00,-64.09
2024-09-12,Thursday,2,09:20:00,81787.6,81800CE,277.95,1274.65,204.8,980.0,True,2024-09-12 09:25:00,-59.06,81800PE,280.05,498.45,40.95,46.35,True,2024-09-12 09:59:00,-59.51
2024-09-13,Friday,1,09:20:00,82828.73,82800CE,201.35,262.65,39.9,91.6,True,2024-09-13 09:36:00,-42.79,82800PE,225.95,284.0,0.2,0.35,True,2024-09-13 09:22:00,-48.01
2024-09-16,Monday,5,09:20:00,83025.61,83000CE,451.05,553.0,396.0,458.85,True,2024-09-16 09:45:00,-95.85,83000PE,447.35,528.35,348.4,394.45,False,,47.31
2024-09-17,Tuesday,4,09:20:00,82891.32,83000CE,400.4,485.0,359.5,446.75,True,2024-09-17 13:45:00,-85.08,83000PE,446.9,468.0,333.4,378.6,False,,62.71
2024-09-18,Wednesday,3,09:20:00,83028.69,83000CE,416.65,603.25,342.0,431.2,True,2024-09-18 10:40:00,-88.54,83000PE,380.0,683.45,281.85,535.0,True,2024-09-18 13:04:00,-80.75
2024-09-19,Thursday,2,09:20:00,83651.74,83600CE,351.0,411.1,102.0,156.7,False,,189.91,83600PE,315.8,623.35,225.9,355.5,True,2024-09-19 09:23:00,-67.11
2024-09-20,Friday,1,09:20:00,83313.62,83300CE,267.55,1350.1,154.25,1247.4,True,2024-09-20 09:22:00,-56.85,83300PE,296.3,433.25,0.2,0.35,True,2024-09-20 13:37:00,-62.96
2024-09-23,Monday,5,09:20:00,84776.31,84700CE,562.35,636.55,483.7,539.1,False,,16.22,84700PE,550.75,577.0,433.0,454.0,False,,89.87
2024-09-24,Tuesday,4,09:20:00,84838.7,84800CE,482.1,592.55,430.0,478.15,True,2024-09-24 10:25:00,-102.45,84800PE,461.7,466.45,300.3,370.95,False,,84.98
2024-09-25,Wednesday,3,09:20:00,84905.41,84900CE,387.1,509.35,303.95,453.65,True,2024-09-25 15:11:00,-82.26,84900PE,408.8,464.8,252.75,261.8,False,,141.89
2024-09-26,Thursday,2,09:20:00,85316.85,85300CE,351.8,680.0,292.25,553.4,True,2024-09-26 10:42:00,-74.76,85300PE,343.7,369.0,97.1,122.05,False,,217.35
2024-09-27,Friday,1,09:20:00,85838.01,85900CE,173.35,213.0,0.15,0.2,True,2024-09-27 09:50:00,-36.84,85900PE,218.95,335.0,56.25,328.05,True,2024-09-27 12:55:00,-46.53
2024-09-30,Monday,4,09:20:00,85183.35,85300CE,468.35,476.85,176.0,196.0,False,,266.5,85300PE,431.25,1109.25,425.4,977.1,True,2024-09-30 09:38:00,-91.64
2024-10-01,Tuesday,3,09:20:00,84549.5,84700CE,419.65,445.1,186.75,241.45,False,,172.95,84700PE,452.25,747.6,389.35,500.4,True,2024-10-01 10:18:00,-96.1
2024-10-03,Thursday,2,09:20:00,83470.3,83500CE,397.1,614.05,43.35,50.6,True,2024-10-03 09:29:00,-84.38,83500PE,447.65,1062.4,271.15,924.25,True,2024-10-03 11:24:00,-95.13
2024-10-04,Friday,1,09:20:00,82248.16,82200CE,293.35,1297.0,0.1,0.15,True,2024-10-04 09:34:00,-62.34,82200PE,249.55,574.25,39.8,507.35,True,2024-10-04 12:47:00,-53.03
2024-10-07,Monday,5,09:20:00,81969.59,82100CE,653.15,694.8,281.8,346.5,False,,298.49,82100PE,618.5,1411.9,574.2,1120.4,True,2024-10-07 10:31:00,-131.43
2024-10-08,Tuesday,4,09:20:00,81092.49,81200CE,718.75,950.0,620.95,845.85,True,2024-10-08 10:39:00,-152.73,81200PE,681.15,738.0,304.75,362.25,False,,310.39
2024-10-09,Wednesday,3,09:20:00,81783.34,81800CE,515.55,781.65,254.8,331.8,True,2024-10-09 10:08:00,-109.55,81800PE,539.0,714.6,231.3,573.4,True,2024-10-09 15:00:00,-114.54
2024-10-10,Thursday,2,09:20:00,81643.35,81700CE,415.75,558.6,240.0,271.5,True,2024-10-10 10:05:00,-88.35,81700PE,425.0,461.0,220.85,355.4,False,,64.29
2024-10-11,Friday,1,09:20:00,81459.52,81500CE,195.8,249.05,0.15,0.15,True,2024-10-11 09:22:00,-41.61,81500PE,235.1,236.35,62.0,114.45,False,,117.71
2024-10-14,Monday,5,09:20:00,81638.09,81700CE,493.4,723.6,442.3,650.45,True,2024-10-14 09:45:00,-104.85,81700PE,454.5,505.45,261.15,296.9,False,,151.92
2024-10-15,Tuesday,4,09:20:00,82184.59,82300CE,356.0,360.0,167.65,212.35,False,,139.2,82300PE,395.6,833.1,383.5,650.6,True,2024-10-15 09:46:00,-84.06
2024-10-16,Wednesday,3,09:20:00,81701.79,81800CE,330.65,485.9,207.3,240.35,True,2024-10-16 09:38:00,-70.26,81800PE,375.95,615.9,258.05,441.2,True,2024-10-16 11:15:00,-79.89
2024-10-17,Thursday,2,09:20:00,81562.44,81600CE,320.25,357.65,65.4,72.0,False,,244.25,81600PE,306.4,637.7,277.0,584.7,True,2024-10-17 09:34:00,-65.11
2024-10-18,Friday,1,09:20:00,80519.06,80600CE,209.3,748.1,105.1,634.65,True,2024-10-18 09:38:00,-44.48,80600PE,238.9,300.0,0.05,0.05,True,2024-10-18 09:26:00,-50.77
2024-10-21,Monday,5,09:20:00,81626.52,81600CE,461.05,470.4,213.75,249.45,False,,205.84,81600PE,420.0,1000.0,414.85,786.55,True,2024-10-21 09:31:00,-89.25
2024-10-22,Tuesday,4,09:20:00,81376.55,81400CE,421.85,498.0,120.0,136.65,False,,279.93,81400PE,431.15,1246.45,320.2,1185.95,True,2024-10-22 09:22:00,-91.62
2024-10-23,Wednesday,3,09:20:00,80301.03,80400CE,443.7,648.7,236.4,258.4,True,2024-10-23 09:51:00,-94.29,80400PE,466.5,643.75,285.0,519.6,True,2024-10-23 09:38:00,-99.13
2024-10-24,Thursday,2,09:20:00,80108.17,80100CE,375.0,454.85,205.0,260.75,True,2024-10-24 09:22:00,-79.69,80100PE,346.4,478.25,193.4,199.05,True,2024-10-24 09:36:00,-73.61
2024-10-25,Friday,1,09:20:00,80135.23,80100CE,245.1,288.55,0.1,0.1,False,,241.94,80100PE,194.5,943.9,124.0,689.65,True,2024-10-25 09:22:00,-41.33
2024-10-28,Monday,4,09:20:00,79737.5,79800CE,438.7,910.0,332.8,540.35,True,2024-10-28 09:57:00,-93.22,79800PE,463.9,875.35,186.5,274.1,True,2024-10-28 09:30:00,-98.58
2024-10-29,Tuesday,3,09:20:00,79743.25,79900CE,382.35,707.4,249.4,650.3,True,2024-10-29 12:51:00,-81.25,79900PE,390.7,627.85,110.5,136.8,True,2024-10-29 09:29:00,-83.02
2024-10-30,Wednesday,2,09:20:00,80055.36,80200CE,302.35,495.0,157.55,192.8,True,2024-10-30 09:22:00,-64.25,80200PE,348.7,480.8,151.35,333.55,True,2024-10-30 14:13:00,-74.1
2024-10-31,Thursday,1,09:20:00,79864.99,79900CE,204.45,202.1,0.1,0.15,False,,201.74,79900PE,229.5,590.8,161.7,509.0,True,2024-10-31 09:21:00,-48.77
2024-11-04,Monday,5,09:20:00,79128.53,79300CE,660.8,666.1,372.45,512.1,False,,140.44,79300PE,696.25,1460.0,685.95,923.0,True,2024-11-04 09:34:00,-147.95
2024-11-05,Tuesday,4,09:20:00,78733.23,78800CE,692.8,1026.6,500.95,974.2,True,2024-11-05 13:30:00,-147.22,78800PE,694.5,930.5,340.0,393.7,True,2024-11-05 11:40:00,-147.58
2024-11-06,Wednesday,3,09:20:00,79565.25,79600CE,546.0,1141.15,500.0,915.65,True,2024-11-06 09:29:00,-116.02,79600PE,556.35,587.8,103.05,133.0,False,,416.4
2024-11-07,Thursday,2,09:20:00,80296.81,80300CE,370.3,368.2,59.65,73.95,False,,291.72,80300PE,338.75,925.0,340.7,780.15,True,2024-11-07 09:23:00,-71.98
2024-11-08,Friday,1,09:20:00,79143.46,79100CE,330.3,850.0,276.95,389.2,True,2024-11-08 09:25:00,-70.19,79100PE,294.9,299.1,0.05,0.05,False,,291.16
2024-11-11,Monday,4,09:20:00,79186.54,79200CE,466.85,1080.4,449.9,600.3,True,2024-11-11 09:30:00,-99.21,79200PE,440.65,449.8,113.35,252.7,False,,182.44
2024-11-12,Tuesday,3,09:20:00,79614.26,79600CE,396.15,508.85,99.85,105.8,True,2024-11-12 09:59:00,-84.18,79600PE,357.25,999.0,241.55,995.75,True,2024-11-12 09:37:00,-75.92
2024-11-13,Wednesday,2,09:20:00,78530.99,78500CE,388.2,482.6,61.0,96.1,True,2024-11-13 09:23:00,-82.49,78500PE,350.8,991.4,258.55,694.0,True,2024-11-13 09:44:00,-74.54
2024-11-14,Thursday,1,09:20:00,77739.59,77800CE,276.5,425.0,0.15,0.2,True,2024-11-14 09:24:00,-58.76,77800PE,318.3,545.0,115.0,216.3,True,2024-11-14 09:41:00,-67.64
2024-11-18,Monday,4,09:20:00,77472.17,77500CE,521.95,678.0,285.0,419.25,True,2024-11-18 12:29:00,-110.91,77500PE,521.75,853.4,380.0,525.8,True,2024-11-18 09:34:00,-110.87
2024-11-19,Tuesday,3,09:20:00,77774.08,77800CE,413.0,842.3,253.05,290.25,True,2024-11-19 09:24:00,-87.76,77800PE,394.1,691.25,153.6,638.0,True,2024-11-19 14:59:00,-83.75
2024-11-21,Thursday,2,09:20:00,77191.23,77200CE,456.1,497.3,160.25,222.0,False,,228.4,77200PE,476.9,599.0,282.0,336.5,True,2024-11-21 09:40:00,-101.34
2024-11-22,Friday,1,09:20:00,77385.63,77400CE,248.05,1880.0,247.5,1714.85,True,2024-11-22 09:21:00,-52.71,77400PE,280.3,645.15,0.15,0.15,True,2024-11-22 09:39:00,-59.56
2024-11-25,Monday,5,09:20:00,80249.84,80300CE,631.55,730.95,350.0,509.7,False,,113.96,80300PE,663.05,993.3,475.0,576.25,True,2024-11-25 12:55:00,-140.9
2024-11-26,Tuesday,4,09:20:00,80397.1,80300CE,530.2,593.7,258.0,333.1,False,,190.47,80300PE,504.6,772.25,465.0,580.9,True,2024-11-26 09:49:00,-107.23
2024-11-27,Wednesday,3,09:20:00,80092.4,80100CE,426.95,685.5,276.0,478.55,True,2024-11-27 12:22:00,-90.73,80100PE,427.5,530.85,194.6,246.85,True,2024-11-27 09:41:00,-90.84
2024-11-28,Thursday,2,09:20:00,80251.71,80300CE,362.75,488.0,36.0,54.9,True,2024-11-28 10:01:00,-77.08,80300PE,336.95,1478.8,256.85,1178.65,True,2024-11-28 10:33:00,-71.6
2024-11-29,Friday,1,09:20:00,79230.51,79200CE,345.7,791.95,276.1,599.75,True,2024-11-29 09:27:00,-73.46,79200PE,299.25,420.0,0.05,0.1,True,2024-11-29 09:25:00,-63.59
2024-12-02,Monday,5,09:20:00,79396.73,79500CE,610.0,1289.8,567.65,1175.0,True,2024-12-02 09:38:00,-129.62,79500PE,583.2,625.0,288.0,327.6,False,,248.31
2024-12-03,Tuesday,4,09:20:00,80318.32,80400CE,622.6,941.2,577.0,822.65,True,2024-12-03 10:29:00,-132.3,80400PE,621.55,698.4,330.0,419.8,False,,193.98
2024-12-04,Wednesday,3,09:20:00,80861.18,80900CE,540.05,752.85,413.0,576.65,True,2024-12-04 09:34:00,-114.76,80900PE,580.8,813.8,360.85,512.55,True,2024-12-04 11:57:00,-123.42
2024-12-05,Thursday,2,09:20:00,81109.69,81100CE,521.95,1383.6,365.15,925.85,True,2024-12-05 12:06:00,-110.91,81100PE,521.5,1011.35,114.0,158.6,True,2024-12-05 09:38:00,-110.82
2024-12-06,Friday,1,09:20:00,81740.53,81700CE,429.1,473.05,4.5,8.45,False,,415.29,81700PE,382.4,407.8,0.25,0.35,False,,377.27
2024-12-09,Monday,5,09:20:00,81660.81,81700CE,642.0,710.0,476.75,520.1,False,,113.87,81700PE,661.55,796.25,540.0,679.9,True,2024-12-09 10:08:00,-140.58
2024-12-10,Tuesday,4,09:20:00,81495.63,81500CE,571.4,669.95,387.2,499.2,False,,65.06,81500PE,524.55,695.0,392.8,480.85,True,2024-12-10 12:35:00,-111.47
2024-12-11,Wednesday,3,09:20:00,81521.73,81500CE,452.5,585.85,369.3,413.4,True,2024-12-11 10:26:00,-96.16,81500PE,414.45,469.6,253.0,286.0,False,,123.27
2024-12-12,Thursday,2,09:20:00,81558.0,81600CE,272.5,373.2,146.1,177.6,True,2024-12-12 09:32:00,-57.91,81600PE,282.8,495.0,226.1,400.3,True,2024-12-12 10:32:00,-60.1
2024-12-13,Friday,1,09:20:00,80987.14,81000CE,287.65,1148.45,45.5,1138.05,True,2024-12-13 11:55:00,-61.13,81000PE,325.0,1045.0,0.05,0.1,True,2024-12-13 10:09:00,-69.06
2024-12-16,Monday,5,09:20:00,82007.79,82100CE,539.35,673.0,459.9,503.7,True,2024-12-16 09:45:00,-114.61,82100PE,560.15,987.15,548.5,712.6,True,2024-12-16 09:29:00,-119.03
2024-12-17,Tuesday,4,09:20:00,81501.1,81600CE,622.7,696.9,260.4,287.75,False,,327.17,81600PE,606.0,1092.0,549.65,969.1,True,2024-12-17 10:00:00,-128.77
2024-12-18,Wednesday,3,09:20:00,80747.47,80900CE,529.65,592.9,190.0,250.15,False,,272.88,80900PE,565.7,1057.65,443.25,838.4,True,2024-12-18 09:25:00,-120.21
2024-12-19,Thursday,2,09:20:00,79266.85,79300CE,467.4,587.75,286.1,325.9,True,2024-12-19 09:44:00,-99.32,79300PE,464.5,528.5,261.8,408.45,False,,50.24
2024-12-20,Friday,1,09:20:00,79107.28,79100CE,319.85,720.0,0.15,0.15,True,2024-12-20 09:36:00,-67.97,79100PE,368.75,1114.45,135.1,1062.5,True,2024-12-20 09:47:00,-78.36
2024-12-23,Monday,4,09:20:00,78662.74,78800CE,619.55,671.1,288.8,393.0,False,,218.81,78800PE,666.0,800.0,342.2,536.95,True,2024-12-23 13:34:00,-141.52
2024-12-24,Tuesday,3,09:20:00,78571.87,78700CE,382.15,604.85,292.2,328.35,True,2024-12-24 09:59:00,-81.21,78700PE,415.45,565.0,285.0,360.3,True,2024-12-24 09:32:00,-88.28
2024-12-26,Thursday,2,09:20:00,78867.35,79000CE,341.2,346.6,111.1,170.5,False,,166.44,79000PE,387.0,925.2,340.2,645.0,True,2024-12-26 10:01:00,-82.24
2024-12-27,Friday,1,09:20:00,78753.8,78700CE,300.45,411.2,0.5,1.4,True,2024-12-27 09:21:00,-63.85,78700PE,263.6,296.25,0.85,3.8,False,,256.5
2024-12-30,Monday,5,09:20:00,78655.39,78700CE,524.75,865.85,348.6,412.45,True,2024-12-30 10:48:00,-111.51,78700PE,484.85,836.75,319.55,605.55,True,2024-12-30 09:40:00,-103.03
2024-12-31,Tuesday,4,09:20:00,77896.39,78000CE,501.55,862.0,391.0,730.0,True,2024-12-31 10:53:00,-106.58,78000PE,528.9,730.0,345.1,381.4,True,2024-12-31 09:43:00,-112.39
