Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Flag,PE.SL.Time,PE.PNL
2024-03-14,Thursday,4,09:20:00,20688.9,20650CE,172.1,300.1,168.55,185.2,True,2024-03-14 09:58:00,-36.14,20650PE,172.0,171.95,52.4,90.1,False,,80.18
2024-03-15,Friday,3,09:20:00,20732.15,20700CE,130.55,150.0,60.3,74.35,False,,54.89,20700PE,131.65,217.65,117.6,146.2,True,2024-03-15 09:37:00,-27.65
2024-03-18,Monday,2,09:20:00,20644.5,20600CE,105.8,151.55,33.55,83.0,True,2024-03-18 12:08:00,-22.22,20600PE,102.0,238.05,40.8,56.55,True,2024-03-18 09:39:00,-21.42
2024-03-19,Tuesday,1,09:20:00,20630.2,20600CE,49.45,102.0,0.2,0.55,True,2024-03-19 09:26:00,-10.38,20600PE,71.4,77.6,0.7,1.2,False,,69.49
2024-03-20,Wednesday,4,09:20:00,20642.85,20650CE,143.65,172.55,62.15,108.5,True,2024-03-20 13:23:00,-30.17,20650PE,155.4,326.4,111.3,162.45,True,2024-03-20 09:59:00,-32.63
2024-03-21,Thursday,3,09:20:00,20788.9,20800CE,118.85,175.65,71.4,83.85,True,2024-03-21 10:05:00,-24.96,20800PE,133.4,170.65,84.25,114.95,True,2024-03-21 12:10:00,-28.01
2024-03-22,Friday,2,09:20:00,20743.55,20750CE,91.75,150.15,70.6,99.45,True,2024-03-22 09:36:00,-19.27,20750PE,99.55,122.65,31.75,50.15,True,2024-03-22 09:28:00,-20.91
2024-03-26,Tuesday,1,09:20:00,20759.35,20750CE,66.55,70.8,0.05,0.1,True,2024-03-26 09:20:00,-13.98,20750PE,55.2,79.8,16.75,43.55,True,2024-03-26 10:03:00,-11.59
2024-03-27,Wednesday,4,09:20:00,20920.0,20800CE,128.7,196.0,122.0,150.0,True,2024-03-27 09:38:00,-27.03,20800PE,130.85,134.55,77.2,83.6,False,,45.94
2024-03-28,Thursday,3,09:20:00,21056.7,20950CE,103.5,254.1,100.15,156.45,True,2024-03-28 09:34:00,-21.73,20950PE,115.0,117.15,38.0,58.8,False,,55.05
2024-04-01,Monday,2,09:20:00,21343.45,21250CE,81.0,80.3,28.15,43.65,False,,36.54,21250PE,100.6,131.25,56.3,91.8,True,2024-04-01 09:43:00,-21.13
2024-04-02,Tuesday,1,09:20:00,21265.25,21150CE,44.45,108.65,0.8,0.85,True,2024-04-02 09:25:00,-9.33,21150PE,60.4,65.5,0.15,0.2,False,,59.6
2024-04-03,Wednesday,5,09:20:00,21209.65,21100CE,141.65,242.95,132.65,208.5,True,2024-04-03 09:55:00,-29.75,21100PE,134.3,137.55,58.05,75.4,False,,57.56
2024-04-04,Thursday,4,09:20:00,21511.2,21450CE,109.0,109.0,41.3,81.9,False,,26.01,21450PE,132.75,267.85,125.6,153.7,True,2024-04-04 09:30:00,-27.88
2024-04-05,Friday,3,09:20:00,21406.2,21300CE,124.15,292.95,122.8,283.05,True,2024-04-05 09:24:00,-26.07,21300PE,108.8,110.25,29.3,30.05,False,,77.66
2024-04-08,Monday,2,09:20:00,21635.4,21550CE,95.35,147.8,75.55,95.7,True,2024-04-08 09:36:00,-20.02,21550PE,81.55,83.5,24.1,39.15,False,,41.58
2024-04-09,Tuesday,1,09:20:00,21689.9,21650CE,38.8,131.45,17.35,33.05,True,2024-04-09 09:37:00,-8.15,21650PE,52.55,56.3,0.05,0.05,True,2024-04-09 09:20:00,-11.04
2024-04-10,Wednesday,4,09:20:00,21709.8,21700CE,132.95,170.0,122.8,130.6,True,2024-04-10 09:34:00,-27.92,21700PE,145.15,142.95,95.7,113.75,False,,29.95
